bookID,title,authors,average_rating,isbn,language_code,num_pages,ratings_count,text_reviews_count
7591,A Portrait of the Artist as a Young Man,James Joyce-Jim Norton,3.61,9626343664,eng,368,26,8
7592,A Portrait of the Artist as a Young Man,James Joyce-Langdon Hammer,3.61,451530152,eng,256,417,47
7594,Portrait Of An Artist  As An Old Man,Joseph Heller,3.22,074320848X,eng,240,987,70
7596,Vincent Van Gogh: Portrait of an Artist,Jan Greenberg-Sandra Jordan,3.95,440419174,eng,144,209,35
7598,A Study Guide to Gabriel Garcia Marquez' One Hundred Years of Solitude,Gabriel García Márquez-Brenda K. Marshall-F. Murray Abraham,4.11,1570421129,eng,0,75,2
7599,One Hundred Years of Solitude,Gabriel García Márquez-Gregory Rabassa,4.06,006112009X,eng,448,1510,201
7600,One Hundred Years Of Solitude,Gabriel García Márquez,4.06,1857152239,eng,416,362,49
7602,One Hundred Years of Solitude,Gabriel García Márquez-Gregory Rabassa,4.06,140278761,eng,422,954,112
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,3.6,081297106X,eng,356,102707,6444
7605,Lolita,Vladimir Nabokov,3.89,185715133X,en-US,335,795,63
7606,The Annotated Lolita,Vladimir Nabokov-Alfred Appel,3.89,679727299,eng,457,2919,363
7607,Lolita,Vladimir Nabokov,3.89,140264078,eng,307,1884,171
7608,Lolita,Vladimir Nabokov-Jeremy Irons,3.89,739322060,eng,12,771,232
7609,Nacho and Lolita,Pam Muñoz Ryan-Claudia Rueda,3.96,439269687,eng,40,32,4
7610,Reading Lolita in Tehran,Azar Nafisi,3.6,7178484,eng,343,313,57
7611,sex.lies.murder.fame.,Lolita Files,3.79,60786809,eng,368,206,27
7612,Of Mice and Men,John Steinbeck,3.86,553131001,eng,118,4246,309
7613,Animal Farm,George Orwell,3.91,452284244,eng,122,2102616,29469
7615,Farm Animals (A Chunky Book),Phoebe Dunn,3.77,394862546,eng,28,31,4
7619,The Time Quartet Box Set (Time Quartet  #1-4),Madeleine L'Engle-Peter Sís,4.35,440360374,eng,750,10728,168
7624,Lord of the Flies,William Golding,3.67,140283331,eng,182,1861140,24622
7627,Lord of the Flies,William Golding-Mark Kinkead-Weekes-Ian Gregor,3.67,571056865,eng,288,1491,132
7630,The Fateful Adventures of the Good Soldier Švejk During the World War  Book One,Jaroslav Hašek-Zenny K. Sadlon,4.11,1585004286,eng,260,21,1
7633,Good Soldier Svejk And His Fortunes In The World,Jaroslav Hašek,4.11,141184280,eng,752,84,9
7637,The Good Soldier,Ford Madox Ford-Frank Kermode,3.72,1593082681,eng,256,254,33
7656,Fahrenheit 451,Ray Bradbury,3.98,8445074873,eng,186,5733,613
7661,Next,Michael Crichton,3.49,60872985,eng,431,57257,2454
7662,Three Complete Novels: The Andromeda Strain / The Terminal Man / The Great Train Robbery,Michael Crichton,4.06,517084791,eng,688,991,30
7663,A Case of Need,Jeffery Hudson-Michael Crichton,3.7,451210638,eng,416,15655,606
7664,A New Collection of Three Complete Novels: Congo / Sphere / Eaters of the Dead,Michael Crichton,3.99,517101351,eng,720,943,27
7665,Travels,Michael Crichton,3.95,60509058,eng,400,6812,493
7667,Airframe,Michael Crichton,3.7,99556316,eng,431,65778,1348
7668,Rising Sun,Michael Crichton,3.63,606298231,eng,399,40901,690
7669,Timeline,Michael Crichton,3.84,99244721,eng,489,161774,3258
7670,The Andromeda Strain (Andromeda #1),Michael Crichton,3.89,60541814,eng,327,192637,2571
7672,Congo,Michael Crichton,3.58,60541830,eng,442,140223,1468
7673,Eaters of the Dead,Michael Crichton,3.66,60891564,eng,304,27412,1054
7674,The Michael Crichton Collection: Airframe / The Lost World / Timeline,Michael Crichton-Stephen Lang-Anthony Heald-Blair Brown,4.16,739340336,en-GB,0,263,7
7677,Jurassic Park (Jurassic Park  #1),Michael Crichton,4.01,030734813X,spa,480,452245,3617
7679,The Terminal Man,Michael Crichton,3.36,60092572,eng,266,20825,549
7681,Five Patients,Michael Crichton,3.48,345354648,eng,204,4717,92
7682,The Great Train Robbery,Michael Crichton,3.85,553129198,eng,300,20008,865
7684,Twister,Michael Crichton-Anne-Marie Martin,3.63,345409701,eng,182,17,1
7685,The Secret of Santa Vittoria,Robert Crichton,4.13,881842672,eng,416,553,60
7687,Peter Pan and Other Plays,J.M. Barrie-Peter Hollindale,3.99,192839195,eng,384,332,20
7688,Managing the Professional Service Firm,David H. Maister,4.11,743231562,en-US,376,50,2
7694,Management Information Systems: Managing the Digital Firm,Kenneth C. Laudon-Jane P. Laudon,3.54,131538411,en-US,736,219,18
7695,Holy the Firm,Annie Dillard,4.22,60915439,eng,76,3562,317
7697,Persian Mirrors: The Elusive Face of Iran,Elaine Sciolino,3.82,743284798,eng,418,528,52
7700,Plays: Mrs Warren's Profession/Man and Superman/Major Barbara/Pygmalion,George Bernard Shaw-Sandie Byrne,3.94,393977536,eng,551,120,6
7703,The Portable Bernard Shaw,George Bernard Shaw-Stanley Weintraub,4,140150900,eng,698,39,2
7707,Pygmalion & My Fair Lady,George Bernard Shaw-Alan Jay Lerner,4.25,451530098,eng,240,14709,58
7708,Saint Joan/Major Barbara/Androcles and the Lion,George Bernard Shaw,3.55,394604806,eng,479,10,5
7714,Pygmalion,George Bernard Shaw,3.9,486282228,eng,82,74859,1523
7716,Plays Pleasant,George Bernard Shaw-Dan H. Laurence-W.J. McCormack,3.92,140437940,eng,336,255,9
7717,The Metamorphosis (Graphic Novel Adaptation),Peter Kuper-Franz Kafka-Kerstin Hasenpusch,3.77,1400047951,eng,80,144,21
7718,The Metamorphosis,Franz Kafka-Peter Kuper-Kerstin Hasenpusch,3.77,1400052998,eng,80,3015,288
7721,The Metamorphosis,Franz Kafka-Stanley Corngold,3.8,393967972,eng,232,645,50
7723,The Metamorphosis and Other Stories,Franz Kafka-Jason Baker-Donna Freed,4.03,1593080298,eng,224,36697,745
7724,The Metamorphosis and Other Stories,Franz Kafka-Stanley Appelbaum,4.03,486290301,eng,88,2404,122
7727,Antigone,Jean Anouilh,3.81,9990824495,fre,122,109,12
7728,Antigone (The Theban Plays  #3),Sophocles-J.E. Thomas,3.63,1580493882,eng,80,78422,1705
7731,Antigone's Claim: Kinship Between Life and Death,Judith Butler,3.76,231118953,en-US,118,406,20
7733,Gulliver's Travels,Jonathan Swift-Robert DeMaria Jr.,3.56,141439491,eng,306,185945,3273
7734,Gulliver's Travels,Jonathan Swift-Claude Julien Rawson-Ian Higgins,3.56,192805347,eng,422,253,20
7737,Gulliver's Travels,Jonathan Swift-David Case,3.56,1400102723,eng,0,4,1
7739,Gulliver's Travels,Gill Harvey-Jonathan Swift,3.34,794503292,eng,64,13,3
7740,Gulliver's Travels,Martin Woodside-Jamel Akib-Arthur Pober-Jonathan Swift,3.93,1402726627,eng,160,724,23
7741,Gulliver's Travels,Jonathan Swift-Robert Hardy,3.56,1844560341,eng,3,8,0
7742,Ahab's Wife  or The Star-Gazer,Sena Jeter Naslund,4.03,60838744,eng,704,39429,2333
7745,Fear and Loathing in Las Vegas,Hunter S. Thompson-Ralph Steadman,4.08,679785892,eng,204,259867,4897
7746,Fear and Loathing in Las Vegas and Other American Stories (Modern Library),Hunter S. Thompson-Ralph Steadman,4.21,679602984,eng,283,1689,81
7747,Fear and Loathing in Las Vegas,Hunter S. Thompson-Ralph Steadman,4.08,7204493,eng,230,3204,235
7748,Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson,4.11,446698229,eng,481,16591,638
7749,Fear and Loathing in Las Vegas,Hunter S. Thompson-Ralph Steadman,4.08,446313939,eng,208,258,27
7750,Fear and Loathing in Las Vegas,Hunter S. Thompson-Ralph Steadman,4.08,445084316,eng,208,374,37
7752,Fear and Loathing in America: The Brutal Odyssey of an Outlaw Journalist  1968-1976,Hunter S. Thompson,4.07,684873168,eng,784,3714,83
7757,Cliffsnotes on Beckett's Waiting for Godot and Other Plays,James Lamar Roberts-Jeffrey Fisher,3.67,822013541,eng,72,3,0
7763,The Joy Luck Club,Amy Tan,3.91,143038095,eng,288,550264,6807
7767,The Joy Luck Club (Oxford Bookworms Library: Stage 6 Reader),Clare West-Amy Tan,4.3,194230899,eng,120,1221,7
7769,Dr. Seuss's ABC,Dr. Seuss,4.08,679882812,eng,21,27135,736
7772,Dr. Seuss's Sleep Book,Dr. Seuss,4.17,394800915,eng,58,8683,337
7775,Happy Birthday to You!,Dr. Seuss,4.12,394800761,eng,64,4130,250
7777,McElligot's Pool,Dr. Seuss,4.07,394800834,eng,64,4403,242
7778,The Cat in the Hat,Dr. Seuss,4.16,679891110,eng,61,290,4
7779,Horton Hears a Who!,Dr. Seuss,4.17,679800034,eng,64,86300,1145
7781,The 500 Hats of Bartholomew Cubbins,Dr. Seuss,4.04,039484484X,eng,56,12794,306
7783,Oh Say Can You Say?,Dr. Seuss,4.01,7175221,eng,36,5726,157
7784,The Lorax,Dr. Seuss,4.35,679889108,eng,72,245819,3368
7785,I Can Read With My Eyes Shut!,Dr. Seuss,4.2,7158513,eng,48,16561,423
7786,¡Horton escucha a quién!,Dr. Seuss-Yanitzia Canetti,4.17,1930332351,spa,64,26,4
7788,The Cat in the Hat and Other Dr. Seuss Favorites,Dr. Seuss-Various,4.41,807218731,eng,61,48322,151
7789,Daisy-Head Mayzie,Dr. Seuss,3.86,679867120,eng,56,3128,130
7791,Dr. Seuss Goes to War: The World War II Editorial Cartoons of Theodor Seuss Geisel,Richard H. Minear-Art Spiegelman-Dr. Seuss,4.18,1565847040,eng,272,1225,94
7793,Dr. Seuss's ABC (Book & CD),Dr. Seuss,4.08,375834966,eng,64,7,0
7796,Cattus Petasatus: The Cat in the Hat in Latin,Dr. Seuss-Jennifer Morrish Tunberg-Terence Tunberg-Terence O. Tunberg-Guenevera Tunberg-Terentio Tunberg,4.16,865164711,lat,75,62,10
7797,Ten Apples Up On Top!,Theo LeSieg-Dr. Seuss-Roy McKie,4.12,7169973,eng,62,30632,455
7803,The Legacy of Luna: The Story of a Tree  a Woman  and the Struggle to Save the Redwoods,Julia Butterfly Hill,3.94,62516590,eng,262,1774,219
7805,Pale Fire,Vladimir Nabokov,4.17,141185260,eng,246,30216,1483
7806,Nabokov's Pale Fire: The Magic of Artistic Discovery,Brian Boyd,4.22,691089574,eng,320,169,24
7807,Novels 1955–1962: Lolita / Pnin / Pale Fire / Lolita: A Screenplay,Vladimir Nabokov-Brian Boyd,4.41,1883011191,eng,916,537,40
7811,A Friend of the Earth,T. Coraghessan Boyle,3.67,747553467,eng,275,29,2
7815,The Year of Magical Thinking,Joan Didion,3.88,1400078431,eng,227,112599,8270
7816,Slouching Towards Bethlehem,Joan Didion,4.22,7115229,eng,207,136,21
7817,The White Album,Joan Didion,4.17,6545866,eng,224,91,8
7821,Seduction and Betrayal: Women and Literature,Elizabeth Hardwick-Joan Didion,4.06,940322781,eng,224,246,23
7828,Slouching Toward Bethlehem,Joan Didion,4.22,440080274,eng,256,173,21
7830,After Henry,Joan Didion,3.82,679745394,eng,320,1145,92
7841,Another Day in Paradise: The Fourth Sherman's Lagoon Collection,Jim Toomey,4.34,740720120,eng,130,65,1
7842,Another Day in Cubicle Paradise,Scott Adams,3.99,740721941,eng,128,396,10
7845,Moby Dick,Herman Melville,3.49,140620621,eng,536,672,76
7847,Moby-Dick,Herman Melville-Nathaniel Philbrick,3.49,142000086,en-US,625,999,167
7848,Moby-Dick; or  The Whale,Herman Melville-Rockwell Kent-Elizabeth Hardwick,3.49,067978327X,eng,896,545,88
7849,Moby Dick  or The Whale,Herman Melville-Harrison Hayford-Hershel Parker,3.49,810119110,en-US,573,98,17
7850,The Girl in the Flammable Skirt,Aimee Bender,3.88,385492162,eng,192,6441,660
7855,Planet of Slums,Mike  Davis,3.91,1844670228,eng,228,1652,171
7859,Late Victorian Holocausts: El Niño Famines and the Making of the Third World,Mike  Davis,4.1,1859843824,eng,464,970,97
7861,No One Is Illegal: Fighting Racism and State Violence on the U.S.-Mexico Border,Justin Akers Chacón-Mike  Davis,4.07,1931859353,eng,240,226,21
7864,Days Between Stations,Steve Erickson,3.99,708837581,eng,249,25,3
7865,Days Between Stations,Steve Erickson,3.99,743265696,eng,256,675,44
7869,The Bourne Identity (Jason Bourne  #1),Robert Ludlum,4,752864327,eng,566,354289,3437
7881,Little Plum,Rumer Godden-Jean Primrose,4.22,140307370,eng,144,10,1
7885,On the Banks of Plum Creek (Little House  #4),Laura Ingalls Wilder-Garth Williams,4.2,590488155,en-US,339,187,16
7890,Betsy's Wedding (Betsy-Tacy  #10),Maud Hart Lovelace-Vera Neville,4.31,64405443,en-US,260,4054,146
7891,Betsy and the Great World (Betsy-Tacy  #9),Maud Hart Lovelace-Vera Neville,4.13,64405451,eng,321,4689,143
7894,Betsy and Tacy Go Over the Big Hill (Betsy-Tacy  #3),Maud Hart Lovelace-Lois Lenski,4.17,64400999,en-US,192,7661,179
7895,Maud Hart Lovelace's Deep Valley: A Guidebook of Mankato Places in the Betsy-Tacy Series,Julie A. Schrader,4.29,971316821,en-US,325,58,7
7896,Early Candlelight,Maud Hart Lovelace-Rhoda R. Gilman,3.66,873512693,eng,342,173,29
7898,Betsy and Joe (Betsy-Tacy  #8),Maud Hart Lovelace-Vera Neville,4.31,006440546X,eng,336,4411,111
7899,The Betsy-Tacy Treasury (Betsy-Tacy  #1–4),Maud Hart Lovelace-Lois Lenski,4.55,60249196,en-US,592,444,52
7900,Between Deep Valley and the Great World: Maud Hart Lovelace in Minneapolis,Amy Dolnick,3.9,964084600,eng,63,32,3
7901,Betsy Was a Junior (Betsy-Tacy  #7),Maud Hart Lovelace-Vera Neville,4.17,64405478,en-US,320,4744,118
7905,Betsy and Tacy Go Downtown (Betsy-Tacy  #4),Maud Hart Lovelace-Lois Lenski,4.21,690134495,eng,180,67,6
7906,Emily of Deep Valley (Deep Valley  #2),Maud Hart Lovelace-Vera Neville,4.23,64408582,eng,304,2637,138
7907,Heaven to Betsy (Betsy-Tacy  #5),Maud Hart Lovelace-Vera Neville,4.29,64401103,eng,368,5224,194
7909,Betsy-Tacy (Betsy-Tacy  #1),Maud Hart Lovelace-Lois Lenski,4.07,64400964,en-US,144,20496,892
7911,Five Little Peppers and How They Grew,Margaret Sidney,4.03,1416916172,eng,352,21713,385
7914,Five Little Peppers at School,Margaret Sidney-Barbara Cooney,3.91,044040035X,eng,320,236,7
7924,All-of-a-Kind Family Uptown,Sydney Taylor,4.28,929093097,eng,160,5581,61
7926,All-of-a-Kind Family,Sydney Taylor,4.22,385732953,eng,188,21031,789
7934,Baby Island,Carol Ryrie Brink,4.04,059033221X,eng,154,116,39
7938,Winter Cottage,Carol Ryrie Brink,4.15,20419708,eng,178,159,31
7941,Betsy's Little Star,Carolyn Haywood,4.05,440401720,eng,157,339,20
7945,Eddie and Louella,Carolyn Haywood,4,688212549,eng,192,38,3
7946,Eddie's Valuable Property,Carolyn Haywood,4.08,688320147,eng,192,39,2
7955,Empire (Empire  #1),Orson Scott Card,3.43,765316110,en-US,352,8417,746
7956,Treason,Orson Scott Card,3.9,765309041,eng,288,6095,333
7957,First Meetings in Ender's Universe (Ender's Saga  #0.5),Orson Scott Card,3.83,765347989,eng,212,10140,485
7958,Sarah (Women of Genesis  #1),Orson Scott Card,3.88,765341174,eng,341,9669,989
7959,Rachel & Leah (Women of Genesis  #3),Orson Scott Card,3.85,765341298,en-GB,368,5545,506
7960,How to Write Science Fiction and Fantasy,Orson Scott Card,3.9,898794161,eng,140,463,66
7961,Saints,Orson Scott Card,3.53,312876068,eng,608,2391,263
7962,Heartfire (Tales of Alvin Maker  #5),Orson Scott Card,3.7,1841490326,en-US,336,10862,164
7965,Homebody,Orson Scott Card,3.39,61093998,eng,430,2660,165
7966,Rebekah (Women of Genesis  #2),Orson Scott Card,3.84,076534128X,eng,416,7394,615
7967,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,4.06,812550757,eng,382,182235,6426
7968,Red Prophet (Tales of Alvin Maker  #2),Orson Scott Card,3.79,812524268,en-US,311,17817,415
7971,The Call of Earth (Homecoming  #2),Orson Scott Card,3.58,812532619,eng,352,10051,164
7972,Shadow of the Hegemon (Shadow  #2),Orson Scott Card-David Birney-Scott Brick-Gabrielle de Cuir-Scott Sowers,3.94,1593974809,eng,13,107,18
7973,Enchantment,Orson Scott Card,3.9,345482409,eng,422,23134,2164
7974,Voyage of Slaves (Flying Dutchman  #3),Brian Jacques-David Elliot,4.13,399245499,en-US,356,2233,67
7975,High Rhulain (Redwall  #18),Brian Jacques-David Elliot,4.12,399242082,en-US,341,129,13
7983,Salamandastron (Redwall  #5),Brian Jacques-Gary Chalk,4.06,142501522,en-US,400,25484,238
7987,The Legend of Luke (Redwall  #12),Brian Jacques,4,142501093,eng,374,13846,145
7996,Redwall (Redwall  #1),Brian Jacques,4.13,1862301387,eng,352,84503,2487
7997,Castaways of the Flying Dutchman (Flying Dutchman  #1),Brian Jacques-Ian Schoenherr,3.99,142501182,eng,356,7648,249
7998,Outcast of Redwall (Redwall  #8),Brian Jacques,3.92,142401420,en-US,368,17179,187
8001,Triss (Redwall  #15),Brian Jacques-Allan Curless,3.98,142402486,eng,389,10527,115
8004,A Redwall Winter's Tale,Brian Jacques-Christopher Denise,4.13,142401986,en-US,72,2321,41
8012,Mr. Impossible,Roger Hargreaves,3.94,084317420X,eng,32,587,27
8013,Mr. Christmas,Roger Hargreaves-Adam Hargreaves,3.64,843121106,eng,40,191,17
8014,Mr. Bump,Roger Hargreaves,4.03,843178388,eng,32,1630,70
8016,Little Miss Bad (Little Miss Books  #32),Roger Hargreaves-Adam Hargreaves,3.89,749858532,eng,34,224,12
8019,Little Miss Birthday,Roger Hargreaves-Adam Hargreaves,4,843121319,eng,32,188,11
8020,Little Miss Scary,Roger Hargreaves-Adam Hargreaves,3.73,749858524,eng,32,175,13
8032,Mr. Jelly and the Pirates,Roger Hargreaves-Adam Hargreaves,3.82,084312492X,eng,32,86,11
8044,Grandma Baa (Easy Peasy People),Roger Hargreaves-Gray Jolliffe,4.12,679801243,eng,32,6,0
8048,Bill Buzz (Easy Peasy People),Roger Hargreaves-Gray Jolliffe,4.67,679801154,eng,32,2,0
8051,Gary Grizzle (Easy Peasy People),Roger Hargreaves-Gray Jolliffe,4.5,679801251,eng,32,3,0
8053,Charlie Oink (Easy Peasy People),Roger Hargreaves-Gray Jolliffe,4.33,067980126X,eng,32,3,0
8060,Madame Je-Sais-Tout,Roger Hargreaves,3.75,2010189140,fre,36,1,0
8062,The Poppy Seed Cakes,Margery Clark-Maud Petersham-Miska Petersham,4.4,385074573,eng,158,55,9
8065,Cloudy with a Chance of Meatballs,Judi Barrett-Ron Barrett-Linda Terheyden-Jerry Terheyden,4.16,941078914,eng,1,8,1
8067,Cloudy with a Chance of Meatballs,Judi Barrett-Ron Barrett-Linda Terheyden-Jerry Terheyden,4.16,1591127017,en-US,1,2,0
8069,Pickles To Pittsburgh (Cloudy with a Chance of Meatballs  #2),Judi Barrett-Ron Barrett,3.7,439202248,eng,32,28,1
8073,Cloudy With a Chance of Meatballs,Judi Barrett-Ron Barrett,4.16,689707495,eng,32,114747,1948
8074,The Wind Thief,Judi Barrett-Diane Dawson Hearn,3.8,689305648,eng,32,4,1
8077,Animales No Se Visten  Los (Animals Should Definitely Not Wear Clothing) with CD,Judi Barrett-Ron Barrett,4.1,1595191356,eng,32,0,0
8084,Beauty,Robin McKinley,4.05,60753102,eng,325,3203,481
8086,A Robin McKinley Collection: Spindle's End  The Hero and the Crown and The Blue Sword (Folktales #1-3),Robin McKinley,4.39,142302333,eng,1008,504,11
8087,Deerskin,Robin McKinley,3.89,441012396,en-US,384,17073,965
8088,Sunshine,Robin McKinley,3.85,515138819,en-US,405,30168,3414
8089,Rose Daughter,Robin McKinley,3.77,441005837,eng,304,16756,959
8091,The Door in the Hedge,Robin McKinley,3.68,698119606,eng,224,7805,409
8092,The Blue Sword,Robin McKinley,4.23,141311886,eng,272,286,35
8093,The Stone Fey,Robin McKinley-John Clapp,3.35,152000178,eng,64,1025,77
8127,Anne of Green Gables (Anne of Green Gables  #1),L.M. Montgomery,4.24,451528824,eng,320,583568,12837
8134,Anne of Green Gables,L.M. Montgomery-Barbara Caruso,4.24,1419326961,en-US,9,64,17
8137,The Road to Yesterday (Anne of Green Gables  #9),L.M. Montgomery,3.81,553560689,eng,403,2958,107
8141,Anne of Avonlea,L.M. Montgomery-Clare Sieffert,4.22,448400634,eng,315,79,12
8146,The Stories of Vladimir Nabokov,Vladimir Nabokov,4.3,679729976,eng,685,5766,177
8147,The Gift,Vladimir Nabokov-Michael Scammell-Dmitri Nabokov,4,141185872,eng,406,2234,104
8148,Lectures on Literature,Vladimir Nabokov-Fredson Bowers-John Updike,4.33,156027755,eng,385,1568,81
8149,Novels & Memoirs 1941–1951: The Real Life of Sebastian Knight / Bend Sinister / Speak  Memory,Vladimir Nabokov-Brian Boyd,4.38,1883011183,eng,734,111,9
8150,The American Years,Brian Boyd,4.31,691024715,eng,800,254,22
8151,Laughter in the Dark,Vladimir Nabokov,3.96,811216748,eng,292,8233,442
8153,The Luzhin Defense,Vladimir Nabokov-Michael Scammell,3.95,679727221,eng,256,6967,259
8154,King  Queen  Knave,Vladimir Nabokov-Dmitri Nabokov,3.81,141185775,eng,275,2801,136
